device_id,media_owner,name,venue_type,direction_name,lat,lng,face_count,city,state_abbr,zip,country,cpm,dma_name,cbsa_name,us_county,content_width,content_height,ad_play_duration,video_supported,audio_supported,last_request,closest_poi_distance_miles,closest_poi_name,pois_within_radius,image_url,audience_index_dma,audience_index_national
2049756,Atmosphere (AdStash),Walk-On's Bistreaux and Bar - Rogers,Casual Dining,,36.298645,-94.1847413,1,Rogers,Arkansas,72758,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:46:10.726Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2050012,Atmosphere (AdStash),D-Bat NW Arkansas - Springdale - Pro Shop,Retail,,36.1829452,-94.1915283,1,Springdale,Arkansas,72762,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:45:12.099Z,,,0,https://content.adomni.com/18c8949e05cZ7-fnYe9ZFc49YRXABeqxXrsT7bxs1xpqYNFP7S_original.jpeg,,
2050415,Atmosphere (AdStash),D-Bat NW Arkansas - Springdale - Batting Cage,Sports Entertainment,,36.1829452,-94.1915283,1,Springdale,Arkansas,72762,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:43:16.341Z,,,0,https://content.adomni.com/18c894f8fe35HNYmcTZ7CGetkGwBOjcMabeTS-nH2naAQj24m__original.jpeg,,
2050802,Atmosphere (AdStash),Anytime Fitness - Lowell,Gym,,36.2556794,-94.1375991,1,Lowell,Arkansas,72745,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:46:12.952Z,,,0,https://content.adomni.com/18baa5c8066Ogz6EaA6OpcAd1M5cgZYe1Y_Rn2KmF8RbLb56MP_original.jpeg,,
2052405,Atmosphere (AdStash),Gusano's Chicago-Style Pizzeria - Fayetteville,Quick Service Restaurant,,36.0802639,-94.2050917,1,Fayetteville,Arkansas,72704,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:47:54.671Z,,,0,https://content.adomni.com/18baa65f842OQExLEre5N6M1cBAw1GmXwbz1sM2pGQmsjqrZ-a_original.jpeg,,
2058529,Atmosphere (AdStash),Gusano's Chicago-Style Pizzeria - Bentonville,Casual Dining,,36.3417372,-94.2096328,1,Bentonville,Arkansas,72712,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:46:54.218Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2058660,Atmosphere (AdStash),JJ's Grill - Fayetteville,Quick Service Restaurant,,36.0803457,-94.2040555,1,Fayetteville,Arkansas,72704,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:46:17.504Z,,,0,https://content.adomni.com/18baa65f842OQExLEre5N6M1cBAw1GmXwbz1sM2pGQmsjqrZ-a_original.jpeg,,
2062005,Atmosphere (AdStash),Gusano's Chicago-Style Pizzeria - Springdale,Quick Service Restaurant,,36.1762475,-94.2167887,1,Springdale,Arkansas,72762,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:47:31.734Z,,,0,https://content.adomni.com/18baa65f842OQExLEre5N6M1cBAw1GmXwbz1sM2pGQmsjqrZ-a_original.jpeg,,
2062091,Atmosphere (AdStash),Big Whiskey's American Restaurant & Bar - Fayetteville,Casual Dining,,36.0805473,-94.1561965,1,Fayetteville,Arkansas,72703,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:46:33.010Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2062139,Atmosphere (AdStash),JJ's Grill - Springdale,Quick Service Restaurant,,36.1770935,-94.190166,1,Springdale,Arkansas,72762,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:46:08.628Z,,,0,https://content.adomni.com/18baa65f842OQExLEre5N6M1cBAw1GmXwbz1sM2pGQmsjqrZ-a_original.jpeg,,
2062211,Atmosphere (AdStash),Fuzzys Taco Shop - Rogers,Casual Dining,,36.2956449,-94.1840803,1,Rogers,Arkansas,72758,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:46:24.442Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2062406,Atmosphere (AdStash),"Walk-On's Bistreaux and Bar -  Fayetteville, AR",Casual Dining,,36.0795288,-94.2024938,1,Fayetteville,Arkansas,72704,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:45:52.367Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2063539,Atmosphere (AdStash),JJ's Grill - Dickson,Quick Service Restaurant,,36.0665905,-94.1640074,1,Fayetteville,Arkansas,72701,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:46:01.147Z,,,0,https://content.adomni.com/18baa65f842OQExLEre5N6M1cBAw1GmXwbz1sM2pGQmsjqrZ-a_original.jpeg,,
2063692,Atmosphere (AdStash),Strider Bikes Bentonville,Retail,,36.3727136,-94.2089687,1,Bentonville,Arkansas,72712,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:44:24.690Z,,,0,https://content.adomni.com/18c8949e05cZ7-fnYe9ZFc49YRXABeqxXrsT7bxs1xpqYNFP7S_original.jpeg,,
2063843,Atmosphere (AdStash),Grub's Bar & Grille - Rogers,Quick Service Restaurant,,36.3081414,-94.1876936,1,Rogers,Arkansas,72758,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:46:12.003Z,,,0,https://content.adomni.com/18baa65f842OQExLEre5N6M1cBAw1GmXwbz1sM2pGQmsjqrZ-a_original.jpeg,,
2065098,Atmosphere (AdStash),JJ's Grill - Rogers,Quick Service Restaurant,,36.3341348,-94.1799639,1,Rogers,Arkansas,72756,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:46:33.587Z,,,0,https://content.adomni.com/18baa65f842OQExLEre5N6M1cBAw1GmXwbz1sM2pGQmsjqrZ-a_original.jpeg,,
2067173,Atmosphere (AdStash),Good Vibrations,Bar/Restaurant TV,,36.356166,-94.1418602,1,Rogers,Arkansas,72756,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T06:58:06.250Z,,,0,https://content.adomni.com/188bb668fedL9kHC1aMLAwCcO367FpD5w6sDPYBLdOZLC8NSnt_original.jpeg,,
2069710,Atmosphere (AdStash),Big Whiskeys American Restaurant & Bar - Bentonville,Quick Service Restaurant,,36.3350804,-94.2081738,1,Bentonville,Arkansas,72712,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:45:49.378Z,,,0,https://content.adomni.com/18baa65f842OQExLEre5N6M1cBAw1GmXwbz1sM2pGQmsjqrZ-a_original.jpeg,,
2070170,Atmosphere (AdStash),JJ's Grill - Bella Vista,Quick Service Restaurant,,36.4448442,-94.240005,1,Bella Vista,Arkansas,72714,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:46:16.490Z,,,0,https://content.adomni.com/18baa65f842OQExLEre5N6M1cBAw1GmXwbz1sM2pGQmsjqrZ-a_original.jpeg,,
2071626,Atmosphere (AdStash),Golf USA Fayetteville,Sports Entertainment,,36.109274,-94.143716,1,Fayetteville,Arkansas,72703,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:41:09.258Z,,,0,https://content.adomni.com/18c894f8fe35HNYmcTZ7CGetkGwBOjcMabeTS-nH2naAQj24m__original.jpeg,,
2072112,Atmosphere (AdStash),UH Fayetteville - Region 6,College Campus,,36.054824,-94.1859773,1,Fayetteville,Arkansas,72701,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:41:45.173Z,,,0,https://content.adomni.com/18baa59075b3G32RtMaPkNOz2WKsknajF6G6c-TyQR9n9ar1p1_original.jpeg,,
2077743,Atmosphere (AdStash),Gusano's Chicago-Style Pizzeria - Bella Vista,Quick Service Restaurant,,36.4449648,-94.2402603,1,Bella Vista,Arkansas,72714,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:46:39.234Z,,,0,https://content.adomni.com/18baa65f842OQExLEre5N6M1cBAw1GmXwbz1sM2pGQmsjqrZ-a_original.jpeg,,
2079172,Atmosphere (AdStash),Trailhead Tap,Bar/Restaurant TV,,36.3774055,-94.2208057,1,Bentonville,Arkansas,72712,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:45:38.577Z,,,0,https://content.adomni.com/188bb668fedL9kHC1aMLAwCcO367FpD5w6sDPYBLdOZLC8NSnt_original.jpeg,,
2081508,Atmosphere (AdStash),Pinnacles Orthodontics,Doctors Office,,36.3144901,-94.1748583,1,Rogers,Arkansas,72758,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:53:49.987Z,,,0,https://content.adomni.com/18baa639befD1dK4z4fmA_7xmEPXq9Ts1cjfWS-ND9TTf-9O15_original.jpeg,,
2082021,Atmosphere (AdStash),GOAT Lab Brewery,Casual Dining,,36.2417333,-94.1375209,1,Lowell,Arkansas,72745,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-21T22:46:07.372Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2099012,Atmosphere (AdStash),Johnny Bruscos New York Style Pizza,Casual Dining,,36.334907,-94.202582,1,Bentonville,Arkansas,72712,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:45:50.917Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2099020,Atmosphere (AdStash),Cheba Hut - Fayetteville,Quick Service Restaurant,,36.088378,-94.1550122,1,Fayetteville,Arkansas,72703,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:49:33.692Z,,,0,https://content.adomni.com/18baa65f842OQExLEre5N6M1cBAw1GmXwbz1sM2pGQmsjqrZ-a_original.jpeg,,
2099034,Atmosphere (AdStash),Torchy's Tacos #68 Fayetteville,Casual Dining,,36.0562179,-94.1832099,1,Fayetteville,Arkansas,72701,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T14:34:51.933Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2099037,Atmosphere (AdStash),"Planet Fitness - Fayetteville (East), AR",Gym,,36.0847843,-94.1195493,1,Fayetteville,Arkansas,72701,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:46:11.906Z,,,0,https://content.adomni.com/18baa5c8066Ogz6EaA6OpcAd1M5cgZYe1Y_Rn2KmF8RbLb56MP_original.jpeg,,
2176092,Rockbot,"Fayetteville (East), AR - Spa TV + Spa Music-99987698",Gym,,36.084766,-94.119514,1,Fayetteville,Arkansas,72701,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,10,Y,Y,2026-06-23T16:47:42.457Z,,,0,https://content.adomni.com/18c4ab8600daZRhaZTZh_maSEWCXszk_5bsd5RfRT9cRc4GFQG_original.jpeg,,
2176511,Rockbot,"Fayetteville (West), AR - Spa TV + Spa Music-99987694",Gym,,36.077255,-94.20779,1,Fayetteville,Arkansas,72704,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,10,Y,Y,2026-06-23T16:50:49.303Z,,,0,https://content.adomni.com/18c4ab8600daZRhaZTZh_maSEWCXszk_5bsd5RfRT9cRc4GFQG_original.jpeg,,
2176626,Rockbot,"Siloam Springs, AR - Spa TV + Spa Music-99987812",Gym,,36.182594,-94.51725,1,Siloam Springs,Arkansas,72761,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,10,Y,Y,2026-06-23T16:48:39.556Z,,,0,https://content.adomni.com/18c4ab8600daZRhaZTZh_maSEWCXszk_5bsd5RfRT9cRc4GFQG_original.jpeg,,
2176705,Rockbot,"Springdale, AR - Spa TV + Spa Music-99987685",Gym,,36.173313,-94.17745,1,Springdale,Arkansas,72762,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,10,Y,Y,2026-06-23T16:51:38.139Z,,,0,https://content.adomni.com/18c4ab8600daZRhaZTZh_maSEWCXszk_5bsd5RfRT9cRc4GFQG_original.jpeg,,
2177654,Rockbot,"Bentonville, AR - Spa TV + Spa Music-99987798",Gym,,36.35858,-94.22269,1,Bentonville,Arkansas,72712,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,10,Y,Y,2026-06-23T16:51:33.818Z,,,0,https://content.adomni.com/18c4ab8600daZRhaZTZh_maSEWCXszk_5bsd5RfRT9cRc4GFQG_original.jpeg,,
2194194,Gas Station TV,"1200 North Lincoln Street, Siloam Springs, AR",Gas Station,,36.1954428,-94.5239519,8,Siloam Springs,Arkansas,72761,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:31:26.835Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2195122,Rockbot,GravetteGym,Gym,,36.42207,-94.468208,1,Gravette,Arkansas,72736,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,10,Y,N,2026-06-23T16:54:57.939Z,,,0,https://content.adomni.com/18c4ab8600daZRhaZTZh_maSEWCXszk_5bsd5RfRT9cRc4GFQG_original.jpeg,,
2229665,GroceryTV,Harps | 504,Grocery Store,,36.42094,-94.45248,1,Gravette,Arkansas,72736,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:01:47.392Z,,,0,https://content.adomni.com/185eb20ed99EGXrCfX7D358-S_F_da69s1CAT9tjEKNHpEybmy_original.jpeg,,
2246404,Apparatix ,Springdale AR,Digital Billboard,North,36.14827,-94.143356,1,Springdale,Arkansas,72764,United States,9.420289855,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1200,400,8,N,N,2026-06-23T12:11:30.573Z,,,0,https://content.adomni.com/1951aadd7449-Zfp5bGrqWFDLF527wPLs-ejpcSLTDzgTEqOdb_original.jpeg,,
2246454,Apparatix ,Springdale AR,Digital Billboard,South,36.14827,-94.143356,1,Springdale,Arkansas,72764,United States,9.420289855,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1200,400,8,N,N,2026-06-23T12:31:43.900Z,,,0,https://content.adomni.com/1951aaee8e1HFeDzSf4P_NPMwg-pAdN5MMqTbZ1MTaZKnaGBQW_original.jpeg,,
2260209,Captivate (VIOOH),LO-0003373_821 S. Razorback Rd.,Apartment Building,,36.0550217,-94.180701,1,Fayetteville,Arkansas,72701,United States,8.376811594,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:55:06.037Z,,,0,https://content.adomni.com/18ebf3f4440z5Kbp4ny6ZShrY-tHGp5KQQdaDT9bdF3Br3Ct5w_original.jpeg,,
2260210,Captivate (VIOOH),LO-0003374_821 S. Razorback Rd.,Apartment Building,,36.0550217,-94.180701,1,Fayetteville,Arkansas,72701,United States,8.376811594,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:55:08.866Z,,,0,https://content.adomni.com/18ebf3f4440z5Kbp4ny6ZShrY-tHGp5KQQdaDT9bdF3Br3Ct5w_original.jpeg,,
2261931,Captivate (VIOOH),LO-0005167_5100 West Park Avenue,Apartment Building,,36.2988,-94.1889,1,Rogers,Arkansas,72758,United States,8.376811594,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:54:53.877Z,,,0,https://content.adomni.com/18ebf3f4440z5Kbp4ny6ZShrY-tHGp5KQQdaDT9bdF3Br3Ct5w_original.jpeg,,
2261935,Captivate (VIOOH),LO-0005168_5100 West Park Avenue,Apartment Building,,36.2988,-94.1889,1,Rogers,Arkansas,72758,United States,8.376811594,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:55:10.920Z,,,0,https://content.adomni.com/18ebf3f4440z5Kbp4ny6ZShrY-tHGp5KQQdaDT9bdF3Br3Ct5w_original.jpeg,,
2264352,Captivate (VIOOH),LO-0008143_6601 SW Mallet Road,Apartment Building,,36.3125,-94.3066,1,Bentonville,Arkansas,72713,United States,8.376811594,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:55:00.680Z,,,0,https://content.adomni.com/18ebf3f4440z5Kbp4ny6ZShrY-tHGp5KQQdaDT9bdF3Br3Ct5w_original.jpeg,,
2269378,Captivate (VIOOH),LO-0002666_4601 S. Champions Drive,Apartment Building,,36.2934,-94.1867,1,Rogers,Arkansas,72758,United States,8.376811594,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:55:10.619Z,,,0,https://content.adomni.com/18ebf3f4440z5Kbp4ny6ZShrY-tHGp5KQQdaDT9bdF3Br3Ct5w_original.jpeg,,
2301099,PatientPoint,PatientPoint - Gold,Doctors Office,,36.31006,-94.18281,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:42:36.428Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2301484,PatientPoint,PatientPoint - Gold,Doctors Office,,36.357857,-94.213337,1,Bentonville,Arkansas,72712,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:31:21.572Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2306649,PatientPoint,PatientPoint - Gold,Doctors Office,,36.08853,-94.12163,1,Fayetteville,Arkansas,72703,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:33:53.057Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2308660,PatientPoint,PatientPoint - Gold,Doctors Office,,36.321139,-94.18699,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:36:17.876Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2309207,PatientPoint,PatientPoint - Gold,Doctors Office,,36.13782,-94.18671,1,Springdale,Arkansas,72762,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:37:18.857Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2310177,PatientPoint,PatientPoint - Gold,Doctors Office,,36.13782,-94.18671,1,Springdale,Arkansas,72762,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:24:21.618Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2315762,PatientPoint,PatientPoint - Gold,Doctors Office,,36.311624,-94.18444,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:40:22.013Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2316563,PatientPoint,PatientPoint - Gold,Doctors Office,,36.30512,-94.1871,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:43:31.173Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2317618,PatientPoint,PatientPoint - Gold,Doctors Office,,36.31166,-94.18364,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:39:35.890Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2318048,PatientPoint,PatientPoint - Gold,Doctors Office,,36.18654,-94.1748,1,Springdale,Arkansas,72762,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:36:08.704Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2318831,PatientPoint,PatientPoint - Gold,Doctors Office,,36.3424198,-94.1922695,1,Bentonville,Arkansas,72712,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:50:36.937Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2320017,PatientPoint,PatientPoint - Gold,Doctors Office,,36.343319,-94.20276,1,Bentonville,Arkansas,72712,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:30:23.199Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
2320356,PatientPoint,PatientPoint - Gold,Doctors Office,,36.30512,-94.1871,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T16:42:11.731Z,,,0,https://content.adomni.com/5d0bc3e17f24aa6hdMrML2-FzHztOds7tpM4EKfE4dG87z6pOb_original.png,,
